epoch;h_accuracy;h_loss;loss;m_accuracy;m_loss;val_h_accuracy;val_h_loss;val_loss;val_m_accuracy;val_m_loss
154;0.9907118082046509;0.028026970103383064;0.1068064346909523;0.9750868082046509;0.078779436647892;1.0;0.0009644476231187582;0.0075379409827291965;1.0;0.006573494989424944
155;0.992968738079071;0.02403247356414795;0.09712689369916916;0.9796006679534912;0.0730944350361824;1.0;0.00025024201022461057;0.003532815258949995;1.0;0.003282572841271758
156;0.9940972328186035;0.018038757145404816;0.07936306297779083;0.9823784828186035;0.06132429838180542;1.0;0.0002329060953343287;0.003197593381628394;1.0;0.0029646866023540497
157;0.9937499761581421;0.019818617030978203;0.0782560184597969;0.9831597208976746;0.05843738839030266;1.0;0.0002614932891447097;0.004415849223732948;0.9996528029441833;0.004154356196522713
158;0.9925346970558167;0.021091707050800323;0.08045763522386551;0.9828125238418579;0.0593658871948719;1.0;0.00023457180941477418;0.0036685247905552387;0.9996528029441833;0.0034339537378400564
159;0.9931423664093018;0.020397532731294632;0.08675840497016907;0.98046875;0.06636077910661697;1.0;0.00022558466298505664;0.003327795537188649;1.0;0.0031022101175040007
160;0.9939236044883728;0.01941881701350212;0.0824785903096199;0.9822916388511658;0.06305979937314987;1.0;0.0003349864564370364;0.003421612549573183;1.0;0.0030866244342178106
161;0.9920138716697693;0.022307170554995537;0.08157365769147873;0.9818576574325562;0.059266477823257446;1.0;0.00020404122187756002;0.0026314931455999613;1.0;0.0024274527095258236
162;0.9939236044883728;0.018758242949843407;0.07281312346458435;0.9839409589767456;0.05405484139919281;1.0;0.00023749828687869012;0.002671405440196395;1.0;0.0024339070077985525
163;0.9942708611488342;0.018107792362570763;0.07065147906541824;0.9842013716697693;0.052543703466653824;1.0;0.00021064444445073605;0.0021986637730151415;1.0;0.0019880193285644054
164;0.9945312738418579;0.017805632203817368;0.06700047105550766;0.9861111044883728;0.04919486492872238;1.0;0.0001364414201816544;0.002339534694328904;1.0;0.002203092910349369
165;0.9938368201255798;0.019202247262001038;0.07385745644569397;0.9831597208976746;0.054655227810144424;1.0;0.00015662441728636622;0.0022712976206094027;1.0;0.002114672679454088
166;0.9935764074325562;0.017136864364147186;0.06535162031650543;0.9846354126930237;0.048214733600616455;1.0;0.00016050382691901177;0.0020634131506085396;1.0;0.0019029099494218826
167;0.9957465529441833;0.014705558307468891;0.06415309756994247;0.9853298664093018;0.04944751039147377;1.0;0.00016320336726494133;0.001910004997625947;1.0;0.001746802357956767
168;0.9947048425674438;0.017936648800969124;0.07180488109588623;0.984461784362793;0.053868215531110764;1.0;0.00018677508342079818;0.002173478016629815;1.0;0.001986702438443899
169;0.9935764074325562;0.017960848286747932;0.0682530328631401;0.9855902791023254;0.05029215291142464;1.0;0.00015339285891968757;0.0018602849449962378;1.0;0.0017068915767595172
170;0.9938368201255798;0.017747491598129272;0.0678187683224678;0.9855034947395325;0.05007125437259674;1.0;0.00011427056597312912;0.0017298986203968525;1.0;0.0016156279016286135
171;0.9938368201255798;0.01667298935353756;0.06247108429670334;0.9879340529441833;0.04579808562994003;1.0;0.0001376036088913679;0.0019201161339879036;1.0;0.0017825113609433174
172;0.9942708611488342;0.017556307837367058;0.06350896507501602;0.9863715171813965;0.04595264419913292;1.0;0.0001627624296816066;0.0019084160448983312;1.0;0.0017456531058996916
173;0.996006965637207;0.013615119270980358;0.06539516150951385;0.9845486283302307;0.051780059933662415;1.0;0.00015990635438356549;0.0016228449530899525;1.0;0.0014629384968429804
174;0.9943576455116272;0.017144454643130302;0.06435825675725937;0.9861978888511658;0.047213826328516006;1.0;0.00015109163359738886;0.0017890027957037091;1.0;0.001637910259887576
175;0.9948784708976746;0.01609656773507595;0.05976947769522667;0.9877604246139526;0.043672915548086166;1.0;0.00012312822218518704;0.0016546291299164295;1.0;0.0015315004857257009
176;0.9956597089767456;0.015221350826323032;0.05953336879611015;0.9877604246139526;0.04431198909878731;1.0;0.0001530267036287114;0.0018455126555636525;1.0;0.0016924855299293995
177;0.9950520992279053;0.015437163412570953;0.05939878523349762;0.9868923425674438;0.043961599469184875;1.0;0.00015448105114046484;0.0017767453100532293;1.0;0.0016222642734646797
178;0.9951388835906982;0.01480985339730978;0.053335029631853104;0.989062488079071;0.038525182753801346;1.0;0.00010842252231668681;0.0016791827511042356;1.0;0.0015707600396126509
179;0.9951388835906982;0.015211095102131367;0.056369680911302567;0.989062488079071;0.04115857183933258;1.0;9.722248069010675e-05;0.001413443242199719;1.0;0.001316221198067069
180;0.9956597089767456;0.015024209395051003;0.05506518855690956;0.9885416626930237;0.04004097357392311;1.0;0.00011930136679438874;0.0013596878852695227;1.0;0.0012403865111991763
181;0.9955729246139526;0.014079658314585686;0.05748632922768593;0.9877604246139526;0.04340668395161629;1.0;9.776958177099004e-05;0.0014474497875198722;1.0;0.0013496805913746357
182;0.995312511920929;0.01508350670337677;0.053374871611595154;0.9904513955116272;0.03829135373234749;1.0;9.041858720593154e-05;0.0011939920950680971;1.0;0.0011035733623430133
183;0.9956597089767456;0.013755816966295242;0.052466608583927155;0.9905381798744202;0.038710787892341614;1.0;0.00010251994535792619;0.0012589505640789866;1.0;0.0011564303422346711
184;0.9948784708976746;0.01606449857354164;0.05973152443766594;0.9876736402511597;0.043667010962963104;1.0;0.00010506306716706604;0.0014034963678568602;1.0;0.001298433169722557
185;0.9952256679534912;0.014099424704909325;0.05290183052420616;0.988194465637207;0.03880241513252258;1.0;8.896744839148596e-05;0.0012205628445371985;1.0;0.0011315953452140093
186;0.9945312738418579;0.015534614212810993;0.057870086282491684;0.988194465637207;0.04233549162745476;1.0;8.33275043987669e-05;0.0012326266150921583;1.0;0.0011492993216961622
187;0.9954861402511597;0.013174043968319893;0.05022010952234268;0.9903646111488342;0.037046052515506744;1.0;9.826164750847965e-05;0.0012076976709067822;1.0;0.0011094360379502177
188;0.9962673783302307;0.013202757574617863;0.05227555334568024;0.9897569417953491;0.03907277062535286;1.0;8.903777779778466e-05;0.0012129443930462003;1.0;0.0011239068116992712
